53865KASD ASD20190201000010902/01/19 00:00:31  5-MIN KASD 010600Z AUTO VRB04KT 10SM CLR 10/05 A3023 -250 71 -800 VRB/04 RMK AO2 T01000050
53865KASD ASD20190201000510902/01/19 00:05:31  5-MIN KASD 010605Z AUTO 09003KT 10SM CLR 10/05 A3023 -250 71 -800 090/03 RMK AO2 T01000050
53865KASD ASD20190201001010902/01/19 00:10:31  5-MIN KASD 010610Z AUTO 09003KT 10SM CLR 10/05 A3024 -260 71 -800 090/03 RMK AO2 T01000050
53865KASD ASD20190201001510902/01/19 00:15:31  5-MIN KASD 010615Z AUTO 00000KT 10SM CLR 10/05 A3025 -260 71 -800 000/00 RMK AO2 T01000050
53865KASD ASD20190201002010902/01/19 00:20:31  5-MIN KASD 010620Z AUTO 00000KT 10SM CLR 10/05 A3024 -260 71 -800 000/00 RMK AO2 T01000050
53865KASD ASD20190201002510902/01/19 00:25:31  5-MIN KASD 010625Z AUTO 06003KT 10SM CLR 09/05 A3024 -260 74 -900 050/03 RMK AO2 T00940050
53865KASD ASD20190201003010902/01/19 00:30:31  5-MIN KASD 010630Z AUTO 00000KT 10SM CLR 09/05 A3024 -260 74 -900 000/00 RMK AO2 T00940050
53865KASD ASD20190201003510902/01/19 00:35:31  5-MIN KASD 010635Z AUTO 05004KT 10SM CLR 09/05 A3024 -260 74 -900 040/04 RMK AO2 T00940050
53865KASD ASD20190201004010902/01/19 00:40:31  5-MIN KASD 010640Z AUTO 05004KT 10SM CLR 09/05 A3024 -250 74 -900 040/04 RMK AO2 T00940050
53865KASD ASD20190201004510902/01/19 00:45:31  5-MIN KASD 010645Z AUTO 06004KT 10SM CLR 09/05 A3023 -250 74 -900 050/04 RMK AO2 T00940050
53865KASD ASD20190201005011602/01/19 00:50:31  5-MIN KASD 010650Z AUTO 05004KT 10SM CLR 09/05 A3022 -240 74 -900 050/04 RMK AO2 SLP234 T00940050
53865KASD ASD20190201005510902/01/19 00:55:31  5-MIN KASD 010655Z AUTO 06005KT 10SM CLR 09/05 A3022 -240 74 -900 050/05 RMK AO2 T00940050
53865KASD ASD20190201010011602/01/19 01:00:31  5-MIN KASD 010700Z AUTO 04004KT 10SM CLR 09/05 A3021 -230 74 -900 040/04 RMK AO2 PRESFR T00940050
53865KASD ASD20190201010510902/01/19 01:05:31  5-MIN KASD 010705Z AUTO 03005KT 10SM CLR 09/05 A3021 -230 74 -900 030/05 RMK AO2 T00940050
53865KASD ASD20190201011010902/01/19 01:10:31  5-MIN KASD 010710Z AUTO 04006KT 10SM CLR 09/05 A3021 -230 74 -900 040/06 RMK AO2 T00940050
53865KASD ASD20190201011510902/01/19 01:15:31  5-MIN KASD 010715Z AUTO 04004KT 10SM CLR 09/05 A3021 -230 74 -900 040/04 RMK AO2 T00940050
53865KASD ASD20190201012011202/01/19 01:20:31  5-MIN KASD 010720Z AUTO 06004KT 10SM FEW090 10/05 A3021 -230 71 -800 060/04 RMK AO2 T01000050
53865KASD ASD20190201012511202/01/19 01:25:31  5-MIN KASD 010725Z AUTO 07005KT 10SM SCT090 10/05 A3021 -230 71 -800 070/05 RMK AO2 T01000050
53865KASD ASD20190201013011202/01/19 01:30:31  5-MIN KASD 010730Z AUTO 08004KT 10SM BKN090 10/04 A3021 -230 68 -800 080/04 RMK AO2 T01000044
53865KASD ASD20190201013511202/01/19 01:35:31  5-MIN KASD 010735Z AUTO 09005KT 10SM BKN090 10/04 A3020 -220 68 -800 080/05 RMK AO2 T01000044
53865KASD ASD20190201014011202/01/19 01:40:31  5-MIN KASD 010740Z AUTO 08005KT 10SM SCT090 10/04 A3020 -230 68 -800 070/05 RMK AO2 T01000044
53865KASD ASD20190201014511202/01/19 01:45:31  5-MIN KASD 010745Z AUTO 06004KT 10SM SCT090 10/04 A3020 -220 68 -800 060/04 RMK AO2 T01000044
53865KASD ASD20190201015011902/01/19 01:50:31  5-MIN KASD 010750Z AUTO 03005KT 10SM SCT090 10/04 A3021 -230 68 -800 030/05 RMK AO2 SLP228 T01000044
53865KASD ASD20190201015511202/01/19 01:55:31  5-MIN KASD 010755Z AUTO 04005KT 10SM FEW090 10/04 A3021 -230 68 -800 040/05 RMK AO2 T01000044
53865KASD ASD20190201020011202/01/19 02:00:31  5-MIN KASD 010800Z AUTO 06004KT 10SM FEW090 10/04 A3021 -230 68 -800 060/04 RMK AO2 T01000044
53865KASD ASD20190201020510902/01/19 02:05:31  5-MIN KASD 010805Z AUTO VRB04KT 10SM CLR 10/04 A3021 -230 68 -800 VRB/04 RMK AO2 T01000044
