93915K
93915KAEX AEX20190401000010504/01/19 00:00:31  5-MIN KAEX 010600Z 36004KT 10SM CLR 03/02 A3025 -200 92 -1700 350/04 RMK AO2 T00280017
93915KAEX AEX20190401000510504/01/19 00:05:31  5-MIN KAEX 010605Z 36004KT 10SM CLR 03/01 A3024 -200 85 -1600 360/04 RMK AO2 T00330011
93915KAEX AEX20190401001010504/01/19 00:10:31  5-MIN KAEX 010610Z 36004KT 10SM CLR 03/01 A3024 -200 85 -1600 360/04 RMK AO2 T00330011
93915KAEX AEX20190401001510504/01/19 00:15:31  5-MIN KAEX 010615Z 01004KT 10SM CLR 03/01 A3024 -200 85 -1600 010/04 RMK AO2 T00330011
93915KAEX AEX20190401002010504/01/19 00:20:31  5-MIN KAEX 010620Z 02004KT 10SM CLR 03/01 A3024 -200 85 -1600 010/04 RMK AO2 T00330011
93915KAEX AEX20190401002510504/01/19 00:25:31  5-MIN KAEX 010625Z 01005KT 10SM CLR 03/01 A3024 -200 85 -1600 010/05 RMK AO2 T00330011
93915KAEX AEX20190401003010504/01/19 00:30:31  5-MIN KAEX 010630Z 02005KT 10SM CLR 03/01 A3024 -190 82 -1600 020/05 RMK AO2 T00330006
93915KAEX AEX20190401003510504/01/19 00:35:31  5-MIN KAEX 010635Z 02005KT 10SM CLR 03/01 A3023 -190 82 -1600 020/05 RMK AO2 T00330006
93915KAEX AEX20190401004010504/01/19 00:40:31  5-MIN KAEX 010640Z 02005KT 10SM CLR 03/01 A3023 -190 82 -1600 020/05 RMK AO2 T00330006
93915KAEX AEX20190401004510504/01/19 00:45:31  5-MIN KAEX 010645Z 02004KT 10SM CLR 03/01 A3023 -190 82 -1600 020/04 RMK AO2 T00330006
93915KAEX AEX20190401005011204/01/19 00:50:31  5-MIN KAEX 010650Z 02004KT 10SM CLR 03/01 A3023 -190 82 -1600 020/04 RMK AO2 SLP243 T00330006
93915KAEX AEX20190401005510504/01/19 00:55:31  5-MIN KAEX 010655Z 02004KT 10SM CLR 03/01 A3023 -190 82 -1600 020/04 RMK AO2 T00330006
93915KAEX AEX20190401010010504/01/19 01:00:31  5-MIN KAEX 010700Z 01005KT 10SM CLR 03/01 A3023 -190 82 -1600 010/05 RMK AO2 T00330006
