12916KMSY MSY20190401000010404/01/19 00:00:31  5-MIN KMSY 010600Z 06010KT 10SM CLR 12/03 A3021 -250 56 -600 060/10 RMK AO2 T01170033
12916KMSY MSY20190401000510404/01/19 00:05:31  5-MIN KMSY 010605Z 06010KT 10SM CLR 12/03 A3020 -250 56 -600 060/10 RMK AO2 T01170033
12916KMSY MSY20190401001011004/01/19 00:10:31  5-MIN KMSY 010610Z 06009G16KT 10SM CLR 12/03 A3020 -250 56 -600 060/09G16 RMK AO2 T01170033
12916KMSY MSY20190401001510404/01/19 00:15:31  5-MIN KMSY 010615Z 04009KT 10SM CLR 12/03 A3020 -250 54 -600 040/09 RMK AO2 T01170028
12916KMSY MSY20190401002011004/01/19 00:20:31  5-MIN KMSY 010620Z 06012G16KT 10SM CLR 12/03 A3020 -250 54 -600 060/12G16 RMK AO2 T01170028
12916KMSY MSY20190401002511004/01/19 00:25:31  5-MIN KMSY 010625Z 04011G16KT 10SM CLR 12/02 A3021 -250 52 -600 040/11G16 RMK AO2 T01170022
12916KMSY MSY20190401003010404/01/19 00:30:31  5-MIN KMSY 010630Z 05006KT 10SM CLR 12/03 A3021 -250 54 -600 050/06 RMK AO2 T01170028
12916KMSY MSY20190401003511004/01/19 00:35:31  5-MIN KMSY 010635Z 06012G17KT 10SM CLR 12/03 A3019 -240 54 -600 060/12G17 RMK AO2 T01170028
12916KMSY MSY20190401004010404/01/19 00:40:31  5-MIN KMSY 010640Z 06010KT 10SM CLR 12/02 A3019 -240 52 -600 060/10 RMK AO2 T01170022
12916KMSY MSY20190401004510404/01/19 00:45:31  5-MIN KMSY 010645Z 06008KT 10SM CLR 12/03 A3019 -240 54 -600 060/08 RMK AO2 T01170028
12916KMSY MSY20190401005011404/01/19 00:50:31  5-MIN KMSY 010650Z 06008KT 10SM OVC140 12/03 A3019 -230 54 -600 060/08 RMK AO2 SLP225 T01170028
12916KMSY MSY20190401005511004/01/19 00:55:31  5-MIN KMSY 010655Z 06009G15KT 10SM CLR 12/03 A3019 -230 54 -600 060/09G15 RMK AO2 T01170028
12916KMSY MSY20190401010010404/01/19 01:00:31  5-MIN KMSY 010700Z 05012KT 10SM CLR 12/03 A3018 -230 54 -600 050/12 RMK AO2 T01170028
12916KMSY MSY20190401010510404/01/19 01:05:31  5-MIN KMSY 010705Z 05011KT 10SM CLR 12/03 A3019 -230 54 -600 050/11 RMK AO2 T01170028
12916KMSY MSY20190401011011004/01/19 01:10:31  5-MIN KMSY 010710Z 05007G15KT 10SM CLR 12/03 A3018 -230 54 -600 050/07G15 RMK AO2 T01170028
12916KMSY MSY20190401011511004/01/19 01:15:31  5-MIN KMSY 010715Z 04010G15KT 10SM CLR 12/03 A3018 -230 54 -600 040/10G15 RMK AO2 T01170028
12916KMSY MSY20190401012011004/01/19 01:20:31  5-MIN KMSY 010720Z 05013G17KT 10SM CLR 12/03 A3018 -220 54 -600 050/13G17 RMK AO2 T01170028
12916KMSY MSY20190401012511004/01/19 01:25:31  5-MIN KMSY 010725Z 05010G17KT 10SM CLR 12/03 A3018 -230 54 -600 050/10G17 RMK AO2 T01170028
12916KMSY MSY20190401013010404/01/19 01:30:31  5-MIN KMSY 010730Z 04012KT 10SM CLR 12/03 A3018 -230 54 -600 040/12 RMK AO2 T01170028
12916KMSY MSY20190401013510404/01/19 01:35:31  5-MIN KMSY 010735Z 05008KT 10SM CLR 12/03 A3018 -230 54 -600 050/08 RMK AO2 T01170028
12916KMSY MSY20190401014010404/01/19 01:40:31  5-MIN KMSY 010740Z 05009KT 10SM CLR 12/03 A3018 -230 54 -600 050/09 RMK AO2 T01170028
12916KMSY MSY20190401014510404/01/19 01:45:31  5-MIN KMSY 010745Z 05007KT 10SM CLR 12/03 A3018 -230 54 -600 050/07 RMK AO2 T01170028
12916KMSY MSY20190401015011104/01/19 01:50:31  5-MIN KMSY 010750Z 06007KT 10SM CLR 12/03 A3018 -220 54 -600 060/07 RMK AO2 SLP222 T01170028
12916KMSY MSY20190401015510404/01/19 01:55:31  5-MIN KMSY 010755Z 04008KT 10SM CLR 12/03 A3017 -220 54 -600 040/08 RMK AO2 T01170028
12916KMSY MSY20190401020010404/01/19 02:00:31  5-MIN KMSY 010800Z 03010KT 10SM CLR 11/03 A3018 -220 56 -700 030/10 RMK AO2 T01110028
12916KMSY MSY20190401020510404/01/19 02:05:31  5-MIN KMSY 010805Z 04009KT 10SM CLR 11/03 A3018 -220 56 -700 040/09 RMK AO2 T01110028
12916KMSY MSY20190401021010404/01/19 02:10:31  5-MIN KMSY 010810Z 04008KT 10SM CLR 11/03 A3018 -220 56 -700 040/08 RMK AO2 T01110028
12916KMSY MSY20190401021510404/01/19 02:15:31  5-MIN KMSY 010815Z 05008KT 10SM CLR 11/02 A3018 -220 54 -700 050/08 RMK AO2 T01110022
12916KMSY MSY20190401022010404/01/19 02:20:31  5-MIN KMSY 010820Z 04008KT 10SM CLR 11/03 A3018 -230 56 -700 040/08 RMK AO2 T01110028
12916KMSY MSY20190401022510404/01/19 02:25:31  5-MIN KMSY 010825Z 05008KT 10SM CLR 11/03 A3018 -220 56 -700 050/08 RMK AO2 T01110028
12916KMSY MSY20190401023010404/01/19 02:30:31  5-MIN KMSY 010830Z 05007KT 10SM CLR 11/03 A3018 -220 56 -700 050/07 RMK AO2 T01110028
12916KMSY MSY20190401023510404/01/19 02:35:31  5-MIN KMSY 010835Z 04007KT 10SM CLR 11/03 A3018 -220 56 -700 040/07 RMK AO2 T01110028
12916KMSY MSY20190401024010404/01/19 02:40:31  5-MIN KMSY 010840Z 04007KT 10SM CLR 11/03 A3018 -220 56 -700 040/07 RMK AO2 T01110028
12916KMSY MSY20190401024510404/01/19 02:45:31  5-MIN KMSY 010845Z 04005KT 10SM CLR 11/03 A3017 -220 56 -700 040/05 RMK AO2 T01110028
12916KMSY MSY20190401025012704/01/19 02:50:31  5-MIN KMSY 010850Z 04009KT 10SM BKN150 OVC250 11/03 A3017 -220 56 -700 040/09 RMK AO2 SLP219 T01110028 58007
12916KMSY MSY20190401025510404/01/19 02:55:31  5-MIN KMSY 010855Z 05008KT 10SM CLR 11/03 A3017 -220 56 -700 050/08 RMK AO2 T01110028
12916KMSY MSY20190401030010404/01/19 03:00:31  5-MIN KMSY 010900Z 05008KT 10SM CLR 11/03 A3017 -220 56 -600 050/08 RMK AO2 T01110028
12916KMSY MSY20190401030510404/01/19 03:05:31  5-MIN KMSY 010905Z 05008KT 10SM CLR 11/03 A3017 -210 56 -600 050/08 RMK AO2 T01110028
12916KMSY MSY20190401031011004/01/19 03:10:31  5-MIN KMSY 010910Z 05006G15KT 10SM CLR 11/03 A3017 -210 56 -600 050/06G15 RMK AO2 T01110028
12916KMSY MSY20190401031511004/01/19 03:15:31  5-MIN KMSY 010915Z 04009G15KT 10SM CLR 11/03 A3017 -210 56 -600 040/09G15 RMK AO2 T01110028
12916KMSY MSY20190401032010404/01/19 03:20:31  5-MIN KMSY 010920Z 04007KT 10SM CLR 11/03 A3017 -220 56 -600 040/07 RMK AO2 T01110028
12916KMSY MSY20190401032510404/01/19 03:25:31  5-MIN KMSY 010925Z 04006KT 10SM CLR 11/03 A3017 -220 56 -600 040/06 RMK AO2 T01110028
12916KMSY MSY20190401033010404/01/19 03:30:31  5-MIN KMSY 010930Z 04008KT 10SM CLR 11/03 A3017 -220 56 -600 040/08 RMK AO2 T01110028
12916KMSY MSY20190401033510404/01/19 03:35:31  5-MIN KMSY 010935Z 04007KT 10SM CLR 11/03 A3017 -210 56 -600 040/07 RMK AO2 T01110028
12916KMSY MSY20190401034010404/01/19 03:40:31  5-MIN KMSY 010940Z 04007KT 10SM CLR 11/03 A3016 -210 58 -700 040/07 RMK AO2 T01060028
12916KMSY MSY20190401034510404/01/19 03:45:31  5-MIN KMSY 010945Z 04008KT 10SM CLR 11/03 A3016 -210 61 -700 040/08 RMK AO2 T01060033
12916KMSY MSY20190401035011404/01/19 03:50:31  5-MIN KMSY 010950Z 04008KT 10SM BKN250 11/03 A3016 -210 61 -700 040/08 RMK AO2 SLP217 T01060033
12916KMSY MSY20190401035510404/01/19 03:55:31  5-MIN KMSY 010955Z 04008KT 10SM CLR 11/03 A3016 -210 61 -700 040/08 RMK AO2 T01060033
12916KMSY MSY20190401040010404/01/19 04:00:31  5-MIN KMSY 011000Z 04006KT 10SM CLR 11/03 A3017 -210 61 -700 040/06 RMK AO2 T01060033
12916KMSY MSY20190401040510404/01/19 04:05:31  5-MIN KMSY 011005Z 05006KT 10SM CLR 11/03 A3017 -220 61 -700 050/06 RMK AO2 T01060033
